source_file,group_number,line_number,statement
raw_statements/email_statements_fr.csv,77,458,"Les membres du Congrès travaillent sur des questions telles que le changement climatique, les infrastructures, le problème des sans-abri et la protection de la sécurité sociale et de l'assurance-maladie."
raw_statements/email_statements_fr.csv,77,557,"Les membres du Congrès travaillent sur des questions telles que le changement climatique, les infrastructures, le problème des sans-abri et la protection de la sécurité sociale et de l'assurance-maladie."
raw_statements/email_statements_fr.csv,77,797,"Les membres du Congrès travaillent sur des questions telles que le changement climatique, les infrastructures, le problème des sans-abri et la protection de la sécurité sociale et de l'assurance-maladie."
raw_statements/email_statements_fr.csv,78,1160,Les petites entreprises sont essentielles à l'économie locale.
raw_statements/email_statements_fr.csv,78,1177,Les petites entreprises sont essentielles à l'économie locale.
raw_statements/email_statements_fr.csv,78,3440,Les petites entreprises sont essentielles à l'économie locale.
raw_statements/email_statements_fr.csv,79,821,Les politiciens demandent souvent des dons pour soutenir leurs campagnes.
raw_statements/email_statements_fr.csv,79,2224,Les politiciens demandent souvent des dons pour soutenir leurs campagnes.
raw_statements/email_statements_fr.csv,79,3021,Les politiciens demandent souvent des dons pour soutenir leurs campagnes.
raw_statements/email_statements_fr.csv,80,242,"Les politiciens travaillent sur des questions telles que le changement climatique, les infrastructures, le problème des sans-abri et la protection de la sécurité sociale et de l'assurance-maladie."
raw_statements/email_statements_fr.csv,80,663,"Les politiciens travaillent sur des questions telles que le changement climatique, les infrastructures, le problème des sans-abri et la protection de la sécurité sociale et de l'assurance-maladie."
raw_statements/email_statements_fr.csv,80,3257,"Les politiciens travaillent sur des questions telles que le changement climatique, les infrastructures, le problème des sans-abri et la protection de la sécurité sociale et de l'assurance-maladie."
raw_statements/email_statements_fr.csv,81,2052,Les prêts destinés aux propriétaires de petites entreprises touchées par la pandémie visent à sauver des emplois.
raw_statements/email_statements_fr.csv,81,2379,Les prêts destinés aux propriétaires de petites entreprises touchées par la pandémie visent à sauver des emplois.
raw_statements/email_statements_fr.csv,82,2554,Les publicités télévisées sont utilisées dans les campagnes politiques.
raw_statements/email_statements_fr.csv,82,2704,Les publicités télévisées sont utilisées dans les campagnes politiques.
raw_statements/email_statements_fr.csv,83,543,Les responsables politiques peuvent être confrontés à des problèmes de réélection et rechercher le soutien de leurs électeurs.
raw_statements/email_statements_fr.csv,83,2940,Les responsables politiques peuvent être confrontés à des problèmes de réélection et rechercher le soutien de leurs électeurs.
raw_statements/email_statements_fr.csv,84,2296,Les sondages peuvent indiquer quels candidats sont en tête ou en retard dans une course.
raw_statements/email_statements_fr.csv,84,2317,Les sondages peuvent indiquer quels candidats sont en tête ou en retard dans une course.
raw_statements/email_statements_fr.csv,85,484,Les utilisateurs peuvent se désinscrire des listes d'e-mails s'ils ne souhaitent plus recevoir de communications.
raw_statements/email_statements_fr.csv,85,587,Les utilisateurs peuvent se désinscrire des listes d'e-mails s'ils ne souhaitent plus recevoir de communications.
raw_statements/email_statements_fr.csv,85,3050,Les utilisateurs peuvent se désinscrire des listes d'e-mails s'ils ne souhaitent plus recevoir de communications.
raw_statements/email_statements_fr.csv,86,998,Les électeurs choisissent le candidat démocrate aux élections.
raw_statements/email_statements_fr.csv,86,1013,Les électeurs choisissent le candidat démocrate aux élections.
raw_statements/email_statements_fr.csv,87,486,Les électeurs sont contactés pendant les campagnes pour partager des messages et obtenir du soutien.
raw_statements/email_statements_fr.csv,87,3128,Les électeurs sont contactés pendant les campagnes pour partager des messages et obtenir du soutien.
raw_statements/email_statements_fr.csv,88,2803,Les élections nécessitent le soutien des électeurs.
raw_statements/email_statements_fr.csv,88,3286,Les élections nécessitent le soutien des électeurs.
raw_statements/email_statements_fr.csv,89,729,Les élections peuvent avoir des répercussions à long terme sur l'orientation d'un pays.
raw_statements/email_statements_fr.csv,89,2851,Les élections peuvent avoir des répercussions à long terme sur l'orientation d'un pays.
raw_statements/email_statements_fr.csv,90,498,Les élections peuvent être compétitives et difficiles.
raw_statements/email_statements_fr.csv,90,558,Les élections peuvent être compétitives et difficiles.
raw_statements/email_statements_fr.csv,91,1834,Les élections sont décidées par les électeurs.
raw_statements/email_statements_fr.csv,91,2345,Les élections sont décidées par les électeurs.
raw_statements/email_statements_fr.csv,92,717,"Les élus devraient aborder des questions telles que le changement climatique, les infrastructures, le problème des sans-abri et la protection de la sécurité sociale et de l'assurance-maladie."
raw_statements/email_statements_fr.csv,92,3324,"Les élus devraient aborder des questions telles que le changement climatique, les infrastructures, le problème des sans-abri et la protection de la sécurité sociale et de l'assurance-maladie."
raw_statements/email_statements_fr.csv,93,2180,"Margaret défend fermement nos valeurs. Elle fait preuve d'une éthique professionnelle incroyable et fait preuve de bon sens dans son combat pour les familles de travailleurs, pour protéger l'environnement fragile de la Floride, pour des soins de santé accessibles et abordables et contre les intérêts particuliers qui ont détourné notre processus politique."
raw_statements/email_statements_fr.csv,93,2543,"Margaret défend fermement nos valeurs. Elle fait preuve d'une éthique professionnelle incroyable et fait preuve de bon sens dans son combat pour les familles de travailleurs, pour protéger l'environnement fragile de la Floride, pour des soins de santé accessibles et abordables et contre les intérêts particuliers qui ont détourné notre processus politique."
raw_statements/email_statements_fr.csv,94,1105,Tout le monde a le droit de voter lors d'une élection.
raw_statements/email_statements_fr.csv,94,3768,Tout le monde a le droit de voter lors d'une élection.
raw_statements/email_statements_fr.csv,95,101,"Une journée de travail honnête devrait suffire à se nourrir, à avoir un toit et à couvrir le coût des médicaments nécessaires."
raw_statements/email_statements_fr.csv,95,3582,"Une journée de travail honnête devrait suffire à se nourrir, à avoir un toit et à couvrir le coût des médicaments nécessaires."
raw_statements/email_statements_fr.csv,96,1084,"Évitez de vous toucher les yeux, le nez et la bouche sans vous être lavé les mains."
raw_statements/email_statements_fr.csv,96,3835,"Évitez de vous toucher les yeux, le nez et la bouche sans vous être lavé les mains."
raw_statements/email_statements_fr.csv,97,3634,Évitez tout contact étroit avec des personnes malades.
raw_statements/email_statements_fr.csv,97,3836,Évitez tout contact étroit avec des personnes malades.
raw_statements/email_statements_hi.csv,1,236,अभियान अक्सर अपने प्रयासों का समर्थन करने के लिए दान मांगते हैं।
raw_statements/email_statements_hi.csv,1,3263,अभियान अक्सर अपने प्रयासों का समर्थन करने के लिए दान मांगते हैं।
raw_statements/email_statements_hi.csv,2,634,अभियान अक्सर अपने राजनीतिक प्रयासों का समर्थन करने के लिए दान मांगते हैं।
raw_statements/email_statements_hi.csv,2,3394,अभियान अक्सर अपने राजनीतिक प्रयासों का समर्थन करने के लिए दान मांगते हैं।
raw_statements/email_statements_hi.csv,3,2462,अभियान अक्सर ईमेल के माध्यम से समर्थकों के साथ संवाद करते हैं।
raw_statements/email_statements_hi.csv,3,2692,अभियान अक्सर ईमेल के माध्यम से समर्थकों के साथ संवाद करते हैं।
raw_statements/email_statements_hi.csv,4,1930,अभियान अक्सर ईमेल के माध्यम से सहायता मांगते हैं।
raw_statements/email_statements_hi.csv,4,2694,अभियान अक्सर ईमेल के माध्यम से सहायता मांगते हैं।
raw_statements/email_statements_hi.csv,5,1732,अभियान अक्सर दान और स्वयंसेवी सहायता मांगते हैं।
raw_statements/email_statements_hi.csv,5,1942,अभियान अक्सर दान और स्वयंसेवी सहायता मांगते हैं।
raw_statements/email_statements_hi.csv,6,893,अभियान अक्सर दान मांगते हैं।
