statement,elicitation,committer
"Se Max aceitar seu diploma, ele ficará satisfeito.",Amazon Translate,Amir
"Se Max aceitar seu diploma, ele precisará ir à cerimônia.",Amazon Translate,Amir
"Se Max aceitar seu diploma, ele aperta a mão.",Amazon Translate,Amir
"Se Max aceita seu diploma, eles torcem por ele.",Amazon Translate,Amir
"Se Max aceitar seu diploma, ele quer se inscrever na faculdade.",Amazon Translate,Amir
"Se Max aceitar seu diploma, ele quer frequentar a faculdade.",Amazon Translate,Amir
"Se Max aceitar seu diploma, ele quer conseguir um emprego.",Amazon Translate,Amir
"Se Max aceitar seu diploma, Sam se sentirá animado.",Amazon Translate,Amir
"Se Max aceitar a nomeação de Sam, Max se torna o chefe.",Amazon Translate,Amir
"Se Max aceitar a consulta de Sam, ele se sentirá útil.",Amazon Translate,Amir
"Se Max aceitar a consulta de Sam, ele pretende dar uma olhada nele.",Amazon Translate,Amir
"Se Max aceitar a consulta de Sam, ele está reservado.",Amazon Translate,Amir
"Se Max aceitar a nomeação de Sam, então ele é humilde.",Amazon Translate,Amir
"Se Max aceitar a consulta de Sam, ele precisará reservar um espaço para agendamento.",Amazon Translate,Amir
"Se Max aceitar a consulta de Sam, ele quer falar com Sam.",Amazon Translate,Amir
"Se Max aceitar a consulta de Sam, Sam se sentirá feliz.",Amazon Translate,Amir
"Se Max aceitar o convite de Sam, ele compra um presente.",Amazon Translate,Amir
"Se Max aceitar o convite de Sam, ele compra um presente.",Amazon Translate,Amir
"Se Max aceitar o convite de Sam, ele se sentirá bem.",Amazon Translate,Amir
"Se Max aceitar o convite de Sam, ele se sentirá incluído.",Amazon Translate,Amir
"Se Max aceitar o convite de Sam, ele quer mostrar sua gratidão.",Amazon Translate,Amir
"Se Max aceitar o convite de Sam, ele pretende ganhar a amizade da pessoa.",Amazon Translate,Amir
"Se Max aceitar o convite de Sam, ele ficará grato.",Amazon Translate,Amir
"Se Max aceitar o convite de Sam, então Max é interessante.",Amazon Translate,Amir
"Se Max aceitar o convite de Sam, então Max é sociável.",Amazon Translate,Amir
"Se Max aceitar o convite de Sam, Max envia um RSVP para Sam.",Amazon Translate,Amir
"Se Max aceitar o convite de Sam, então Max precisa ser convidado por Sam.",Amazon Translate,Amir
"Se Max aceitar o convite de Sam, Max quer ir ao noivado.",Amazon Translate,Amir
"Se Max aceitar o convite de Sam, Max quer fazer uma anotação.",Amazon Translate,Amir
"Se Max aceitar o convite de Sam, Max quer convidar outras pessoas.",Amazon Translate,Amir
"Se Max aceitar o convite de Sam, Sam sorri.",Amazon Translate,Amir
"Se Max aceitar o convite de Sam, então Sam quer se preparar para sair com Max.",Amazon Translate,Amir
"Se Max aceitar o convite de Sam, Sam quer esperar pelo noivado.",Amazon Translate,Amir
"Se Max aceitar a oferta de Sam, Max se sentirá grato.",Amazon Translate,Amir
"Se Max aceitar a oferta de Sam, Max se sentirá satisfeito.",Amazon Translate,Amir
"Se Max aceitar a oferta de Sam, então Max dá a Sam um item.",Amazon Translate,Amir
"Se Max aceitar a oferta de Sam, então Max é justo.",Amazon Translate,Amir
"Se Max aceitar a oferta de Sam, então Max é um pechinchador.",Amazon Translate,Amir
"Se Max aceitar a oferta de Sam, então Max é humilde.",Amazon Translate,Amir
"Se Max aceitar a oferta de Sam, Max marcará a oferta em seu calendário.",Amazon Translate,Amir
"Se Max aceitar a oferta de Sam, então Max precisa encontrar uma boa oferta.",Amazon Translate,Amir
"Se Max aceitar a oferta de Sam, Max agradece a Sam.",Amazon Translate,Amir
"Se Max aceitar a oferta de Sam, então Max quer discutir com Sam.",Amazon Translate,Amir
"Se Max aceitar os agradecimentos de Sam, Max se sentirá feliz.",Amazon Translate,Amir
"Se Max aceitar os agradecimentos de Sam, Max ganha amizade.",Amazon Translate,Amir
"Se Max aceitar os agradecimentos de Sam, então Max é amigável.",Amazon Translate,Amir
"Se Max aceitar os agradecimentos de Sam, então Max é gentil.",Amazon Translate,Amir
"Se Max aceitar os agradecimentos de Sam, Max ficará grato.",Amazon Translate,Amir
"Se Max aceitar os agradecimentos de Sam, Max ficará feliz.",Amazon Translate,Amir
"Se Max aceita os agradecimentos de Sam, então Max é humilde.",Amazon Translate,Amir
"Se Max aceita os agradecimentos de Sam, então Max é educado.",Amazon Translate,Amir
"Se Max aceitar os agradecimentos de Sam, Max receberá uma recompensa verbal.",Amazon Translate,Amir
"Se Max aceita os agradecimentos de Sam, então Max pensa mais em Sam.",Amazon Translate,Amir
"Se Max aceitar os agradecimentos de Sam, Max quer relaxar.",Amazon Translate,Amir
"Se Max aceitar os agradecimentos de Sam, então Sam e ele concordam um com o outro.",Amazon Translate,Amir
"Se Max aceita os agradecimentos de Sam, então Sam tem respeito próprio.",Amazon Translate,Amir
"Se Max aceitar os agradecimentos de Sam, então Sam quer ajudá-lo.",Amazon Translate,Amir
"Se Max aceitar o pedido de desculpas de Sam, Max se sentirá bem.",Amazon Translate,Amir
"Se Max aceitar o pedido de desculpas de Sam, então Max pretende ser generoso.",Amazon Translate,Amir
"Se Max aceitar o pedido de desculpas de Sam, então Max está perdoando.",Amazon Translate,Amir
"Se Max aceitar o pedido de desculpas de Sam, então Max é franco.",Amazon Translate,Amir
"Se Max aceitar o pedido de desculpas de Sam, eles conversarão mais com Sam.",Amazon Translate,Amir
"Se Max aceitar o pedido de desculpas de Sam, Max quer perdoar.",Amazon Translate,Amir
"Se Max aceitar o pedido de desculpas de Sam, Max quer seguir em frente.",Amazon Translate,Amir
"Se Max aceitar o pedido de desculpas de Sam, Sam acerta as contas.",Amazon Translate,Amir
"Se Max aceitar o pedido de desculpas de Sam, Sam quer seguir em frente.",Amazon Translate,Amir
"Se Max aceitar o convite de Sam, Max se sentirá incluído.",Amazon Translate,Amir
"Se Max aceitar o convite de Sam, Max será agradecido.",Amazon Translate,Amir
"Se Max aceitar o convite de Sam, então Max é amado.",Amazon Translate,Amir
"Se Max aceitar o convite de Sam, então Max é social.",Amazon Translate,Amir
"Se Max aceitar o convite de Sam, Max quer aparecer no evento.",Amazon Translate,Amir
"Se Max aceitar o convite de Sam, Sam ficará feliz.",Amazon Translate,Amir
"Se Max aceitar o convite de Sam, então Sam passa um tempo com Max.",Amazon Translate,Amir
"Se Max aceitar a oferta de Sam, Max aceitará o dinheiro.",Amazon Translate,Amir
"Se Max aceitar a oferta de Sam, Max revê o acordo.",Amazon Translate,Amir
"Se Max aceitar a oferta de Sam, Max pretende superar a discordância.",Amazon Translate,Amir
"Se Max aceitar a oferta de Sam, então Max pretende obter algo.",Amazon Translate,Amir
"Se Max aceitar a oferta de Sam, Max será amigável.",Amazon Translate,Amir
"Se Max aceitar a oferta de Sam, então Max é atencioso.",Amazon Translate,Amir
"Se Max aceitar a oferta de Sam, então Max é amigável.",Amazon Translate,Amir
"Se Max aceitar a oferta de Sam, então Max está confiando.",Amazon Translate,Amir
"Se Max aceitar a oferta de Sam, então Max aperta a mão.",Amazon Translate,Amir
"Se Max aceitar a oferta de Sam, Max quer pagar.",Amazon Translate,Amir
"Se Max aceitar a oferta de Sam, Sam se sentirá aliviado.",Amazon Translate,Amir
"Se Max aceitar a oferta de Sam, Sam se sentirá satisfeito.",Amazon Translate,Amir
"Se Max aceitar a oferta de Sam, Sam sorri.",Amazon Translate,Amir
"Se Max aceitar a oferta de Sam, Sam quer entregar a mercadoria.",Amazon Translate,Amir
"Se Max aceitar a oferta de Sam, então Sam quer pegar o dinheiro.",Amazon Translate,Amir
"Se Max aceitar a oferta de Sam, Sam quer agradecer a Max.",Amazon Translate,Amir
"Se Max aceitar a proposta de Sam, então Max ganha algum dinheiro.",Amazon Translate,Amir
"Se Max aceitar a proposta de Sam, Max se sentirá emocionado.",Amazon Translate,Amir
"Se Max aceitar a proposta de Sam, Max pretende continuar com o projeto.",Amazon Translate,Amir
"Se Max aceitar a proposta de Sam, então Max é receptivo.",Amazon Translate,Amir
"Se Max aceitar a proposta de Sam, então Max cooperará.",Amazon Translate,Amir
"Se Max aceitar a proposta de Sam, então Max está confiando.",Amazon Translate,Amir
"Se Max aceitar a proposta de Sam, então Max precisa se apaixonar.",Amazon Translate,Amir
"Se Max aceitar a proposta de Sam, então Max precisa propor.",Amazon Translate,Amir
"Se Max aceitar a proposta de Sam, então Max quer se casar.",Amazon Translate,Amir
"Se Max aceitar a proposta de Sam, Sam receberá um recibo.",Amazon Translate,Amir
"Se Max aceitar a proposta de Sam, Sam assina o papel.",Amazon Translate,Amir
"Se Max aceitar a proposta de Sam, então Sam quer se casar com Sam.",Amazon Translate,Amir
"Se Max aceitar a demissão de Sam, Max ficará triste.",Amazon Translate,Amir
"Se Max aceitar a demissão de Sam, Max pretende ser sincero.",Amazon Translate,Amir
"Se Max aceitar a demissão de Sam, Max ficará triste.",Amazon Translate,Amir
"Se Max aceitar a demissão de Sam, Max quer demitir Sam.",Amazon Translate,Amir
"Se Max aceitar a demissão de Sam, Max quer contratar o substituto.",Amazon Translate,Amir
"Se Max aceitar a demissão de Sam, Sam poderá se aposentar.",Amazon Translate,Amir
"Se Max aceitar a demissão de Sam, então Sam quer amaldiçoar Max.",Amazon Translate,Amir
"Se Max aceitar a demissão de Sam, então Sam quer procurar um novo emprego.",Amazon Translate,Amir
"Se Max aceitar o desafio, Max ficará motivado.",Amazon Translate,Amir
"Se Max aceitar o desafio, Max competirá.",Amazon Translate,Amir
"Se Max aceitar o desafio, Max ficará nervoso.",Amazon Translate,Amir
"Se Max aceitar o desafio, Max ficará apreensivo.",Amazon Translate,Amir
"Se Max aceitar o desafio, então Max é corajoso.",Amazon Translate,Amir
"Se Max aceitar o desafio, Max se juntará à competição.",Amazon Translate,Amir
"Se Max aceitar o desafio, então Max precisa ser presenteado com ele.",Amazon Translate,Amir
"Se Max aceitar o desafio, então Max quer ter sucesso.",Amazon Translate,Amir
"Se Max aceitar o desafio, Sam ficará feliz.",Amazon Translate,Amir
"Se Max aceitar o desafio, Max se torna corajoso.",Amazon Translate,Amir
"Se Max aceitar o desafio, então Max faz algo louco.",Amazon Translate,Amir
"Se Max aceitar o desafio, Max se sentirá ansioso.",Amazon Translate,Amir
"Se Max aceitar o desafio, Max se sentirá corajoso.",Amazon Translate,Amir
"Se Max aceitar o desafio, Max ficará nervoso.",Amazon Translate,Amir
"Se Max aceitar o desafio, Max pretende provar que eles não têm medo.",Amazon Translate,Amir
"Se Max aceitar o desafio, então Max é arriscado.",Amazon Translate,Amir
"Se Max aceitar o desafio, então Max está disposto.",Amazon Translate,Amir
"Se Max aceitar o desafio, então Max precisa ser desafiado.",Amazon Translate,Amir
"Se Max aceitar o desafio, Max o executa.",Amazon Translate,Amir
"Se Max aceitar o desafio, Max quer sair dele.",Amazon Translate,Amir
"Se Max aceitar o desafio, Max quer completá-lo.",Amazon Translate,Amir
"Se Max aceitar o desafio, Max quer ganhar respeito.",Amazon Translate,Amir
"Se Max aceitar o desafio, Sam se diverte.",Amazon Translate,Amir
"Se Max aceitar o desafio, Sam dá a Max um high five.",Amazon Translate,Amir
"Se Max aceitar o desafio, Sam quer ver Max fazer isso.",Amazon Translate,Amir
"Se Max aceita o fato, então Max se sente receptivo.",Amazon Translate,Amir
"Se Max aceitar o fato, Max se sentirá bem.",Amazon Translate,Amir
"Se Max aceitar o fato, então Max ganha conhecimento.",Amazon Translate,Amir
"Se Max aceitar o fato, então Max pretende concordar.",Amazon Translate,Amir
"Se Max aceitar o fato, então Max pretende aprender algo novo.",Amazon Translate,Amir
"Se Max aceitar o fato, Max pretende seguir em frente.",Amazon Translate,Amir
"Se Max aceitar o fato, então Max é corajoso.",Amazon Translate,Amir
"Se Max aceita o fato, então Max é atencioso.",Amazon Translate,Amir
"Se Max aceita o fato, então Max está entendendo.",Amazon Translate,Amir
"Se Max aceitar o fato, então Max aprende uma nova habilidade.",Amazon Translate,Amir
"Se Max aceita o fato, então Max precisa saber sobre isso.",Amazon Translate,Amir
"Se Max aceitar o fato, então Max quer puni-lo.",Amazon Translate,Amir
"Se Max aceitar o fato, Max quer ir para casa e se recuperar.",Amazon Translate,Amir
"Se Max aceitar o fato, Max não quer reclamar.",Amazon Translate,Amir
"Se Max aceitar o fato, então Max quer deixar o emprego.",Amazon Translate,Amir
"Se Max aceitar o convite, Max ficará feliz.",Amazon Translate,Amir
"Se Max aceitar o convite, Max se sentirá grato.",Amazon Translate,Amir
"Se Max aceitar o convite, Max se divertirá na festa.",Amazon Translate,Amir
"Se Max aceitar o convite, Max pretende se divertir.",Amazon Translate,Amir
"Se Max aceitar o convite, Max pretende ver algumas pessoas.",Amazon Translate,Amir
"Se Max aceitar o convite, Max estará aberto.",Amazon Translate,Amir
"Se Max aceitar o convite, Max fará um amigo.",Amazon Translate,Amir
"Se Max aceitar o convite, então Max precisa ser importante.",Amazon Translate,Amir
"Se Max aceitar o convite, Max precisará abrir o envelope.",Amazon Translate,Amir
"Se Max aceitar o convite, Max quer preparar um discurso.",Amazon Translate,Amir
"Se Max aceitar o convite, Sam se sentirá feliz.",Amazon Translate,Amir
"Se Max aceitar o convite, Sam receberá uma notificação.",Amazon Translate,Amir
"Se Max aceitar o convite, Sam sorri.",Amazon Translate,Amir
"Se Max aceitar o emprego, Max compra uma casa maior.",Amazon Translate,Amir
"Se Max aceitar o trabalho, Max se sentirá aliviado.",Amazon Translate,Amir
"Se Max aceitar o trabalho, Max pretende ser empregado.",Amazon Translate,Amir
"Se Max aceitar o trabalho, Max pretende sustentar sua família.",Amazon Translate,Amir
"Se Max aceitar o trabalho, então Max é corajoso.",Amazon Translate,Amir
"Se Max aceitar o trabalho, então Max é competente.",Amazon Translate,Amir
"Se Max aceitar o trabalho, Max estará confiante.",Amazon Translate,Amir
"Se Max aceitar o trabalho, então Max está trabalhando duro.",Amazon Translate,Amir
"Se Max aceitar o trabalho, Max quer uma situação estável.",Amazon Translate,Amir
"Se Max aceitar o trabalho, Sam se sentirá orgulhoso.",Amazon Translate,Amir
"Se Max aceitar a oferta, Max conseguirá um novo emprego.",Amazon Translate,Amir
"Se Max aceitar a oferta, Max pretende se beneficiar dela.",Amazon Translate,Amir
