statement,elicitation,committer
"Si Alex quiere pelear con Sam, entonces la primera persona le haría un cumplido a la segunda persona.",Amazon Translate,Amir
"Si Alex quiere pelear con Sam, la primera persona golpearía a la segunda persona en el cuerpo.",Amazon Translate,Amir
"Si Alex quiere votar, es posible que se olviden de registrarse.",Amazon Translate,Amir
"Si Alex quiere votar, investigará en profundidad sobre los candidatos.",Amazon Translate,Amir
"Si Alex quiere escribir una historia, pueden pensar erróneamente que la historia se escribirá sin ningún trabajo.",Amazon Translate,Amir
"Si Alex quiere escribir una historia, se sentarán y empezarán a escribirla.",Amazon Translate,Amir
"Si Alex quiere escribir una historia, encuentran pegamento y destellos, pero no lápiz.",Amazon Translate,Amir
"Si Alex quiere escribir una historia, cogerán un papel y un bolígrafo y se sentarán a trabajar.",Amazon Translate,Amir
"Si Alex quiere escribir una historia, no deben copiar y pegar desde el ordenador.",Amazon Translate,Amir
"Si Alex quiere escribir una historia, se inspiraría viendo arte en un museo.",Amazon Translate,Amir
"Si Alex ve su película favorita, se sentaría en el sofá.",Amazon Translate,Amir
"Si Alex ve su película favorita, lanzaría un control remoto al televisor.",Amazon Translate,Amir
"Si Alex ve la película juntos, se asegurarán de comer bocadillos.",Amazon Translate,Amir
"Si Alex usa pantalones, los lleva en los brazos.",Amazon Translate,Amir
"Si Alex gana algo, puede que no sepa cuál es la siguiente línea de acción.",Amazon Translate,Amir
"Si Alex gana algo, reclamarán su premio.",Amazon Translate,Amir
"Si Alex gana algo, se sentirán orgullosos.",Amazon Translate,Amir
"Si Alex gana algo, lo tirarían a la basura.",Amazon Translate,Amir
"Si Alex trabaja sus dedos hasta los huesos, no podrá trabajar más.",Amazon Translate,Amir
"Si Alex trabaja sus dedos hasta los huesos, se tomará un descanso para poder trabajar más después de la fractura.",Amazon Translate,Amir
"Si Alex se mete los dedos hasta los huesos, puede que ignore el dolor.",Amazon Translate,Amir
"Si Alex se mete los dedos hasta los huesos, gritaría de dolor.",Amazon Translate,Amir
"Si Alex trabaja sus dedos hasta los huesos, seguirán trabajando a pesar de que es terrible para ellos físicamente.",Amazon Translate,Amir
"Si Alex trabaja sus dedos hasta los huesos, descansará un rato para recuperar energía.",Amazon Translate,Amir
"Si Alex trabaja en el turno de noche, puede que también trabaje por la mañana.",Amazon Translate,Amir
"Si Alex trabaja en el turno de noche, lo completan con éxito.",Amazon Translate,Amir
"Si Alex trabaja en el turno de noche, dormirá durante el día para estar despierto para ir a trabajar.",Amazon Translate,Amir
"Si Alex trabaja en el turno de noche, permanecerán completamente despiertos el día anterior.",Amazon Translate,Amir
"Si Alex trabaja en el turno de noche, puede que se duerman.",Amazon Translate,Amir
"Si Alex trabaja bien, pasa el resto del día sin hacer nada.",Amazon Translate,Amir
"Si Alex trabaja bien, Alex trabaja en un pozo.",Amazon Translate,Amir
"Si Alex trabaja bien, se sentirán frustrados con su desempeño.",Amazon Translate,Amir
"Si Alex trabaja bien, normalmente serán recompensados por sus esfuerzos.",Amazon Translate,Amir
"Si Alex corriera, correría alrededor del edificio de ladrillos en lugar de chocar contra él.",Amazon Translate,Amir
"Si Alex chocara contra una pared de ladrillos, se aplastaría la cara.",Amazon Translate,Amir
"Si soy elegido, exigiré que rindan cuentas por el dinero de sus impuestos.",Amazon Translate,Amir
"Si todo parece ir bien, es obvio que has pasado por alto algo.",Amazon Translate,Amir
"Si la fortuna quiere que un hombre sea digno de estima, le da virtudes. Si quiere que se le estime, le da éxito.",Amazon Translate,Amir
"La educación superior debe enfatizarse repetidamente en el hogar desde una edad temprana; de lo contrario, puede que no sea de interés para los estudiantes.",Amazon Translate,Amir
"Si no está roto, no lo arregles.",Amazon Translate,Amir
"Si no está en el control de código fuente, entonces no existe.",Amazon Translate,Amir
"Si Jake adopta un perro, podría destruir su sustento.",Amazon Translate,Amir
"Si Jake le trae a Mary una llave de repuesto, la dejaría en su buzón sin informarle.",Amazon Translate,Amir
"Si Jake le cepillara los dientes a Mary, primero le pediría permiso.",Amazon Translate,Amir
Completar su educación le daría a Jake una sensación de satisfacción.,Amazon Translate,Amir
"Cuando Jake considera el ejemplo de John, tiene el potencial de convertirse en la persona más fuerte y en mejor forma de la historia.",Amazon Translate,Amir
"Si Jake invitara a la gente, podría olvidarse de darles instrucciones.",Amazon Translate,Amir
"Si Jake siente un poco de frío, podría ser porque están en el vacío de espacio.",Amazon Translate,Amir
"Si Jake planificara la boda de Mary, podría ser un desastre debido a una mala administración.",Amazon Translate,Amir
"Si Jake se niega a pagar, es posible que otros tengan que contribuir por él.",Amazon Translate,Amir
"Si Jake ve un letrero, seguirá las instrucciones que figuran en el letrero.",Amazon Translate,Amir
"Si Jake se detuviera abruptamente frente a John, John podría encontrarse con Jake por detrás.",Amazon Translate,Amir
"Si Jake sube un vídeo por error, desconectará la computadora.",Amazon Translate,Amir
"Si Jake quisiera un nuevo look, consideraría afeitarse la cabeza.",Amazon Translate,Amir
"Si Jake quiere escribir una historia, no debe copiar y pegar desde la computadora.",Amazon Translate,Amir
"Si Jake lleva puesto un traje de baño, es posible que no sepa nadar.",Amazon Translate,Amir
"Si John afecta la salud de Mary, es posible que se ofrezca a comprarle un medicamento.",Amazon Translate,Amir
"Si John perjudica la salud de Mary, él la cuidaría si fuera necesario.",Amazon Translate,Amir
"Cuando John hace una pregunta, presta atención a la respuesta dada.",Amazon Translate,Amir
"Si John le pide a Jake que se siente, podría sugerir que John quiere que Jake escuche.",Amazon Translate,Amir
"Si John se convierte en oficial de policía, tendría que mejorar sus habilidades con las armas de fuego.",Amazon Translate,Amir
"Si John le ruega a la madre de Mary, es probable que John se sienta culpable.",Amazon Translate,Amir
"Si John le rompe el tobillo a Jake, puede que siga su camino.",Amazon Translate,Amir
"Si John le rompiera el pie a Jake, Jake podría preguntar por qué John lo hizo.",Amazon Translate,Amir
"Si John tira a Jake al suelo, podría ser porque están practicando maniobras tácticas.",Amazon Translate,Amir
"Si John le llevara a Mary una llave de repuesto, primero decidiría cuál usar.",Amazon Translate,Amir
"Si John le da la noticia a Mary, es probable que sea verdad.",Amazon Translate,Amir
"Si John construye una pajarera, podría colgarla dentro de la casa.",Amazon Translate,Amir
"Si John compra una silla nueva, puede que ni siquiera piense en sentarse en ella.",Amazon Translate,Amir
"Si John llama a la madre de Jake, podría terminar abruptamente la llamada.",Amazon Translate,Amir
"Si John habla con la madre de Jake, puede que hable un rato.",Amazon Translate,Amir
"Si John se acerca a Jake, puede que a Jake simplemente no le importe.",Amazon Translate,Amir
"Si John se acerca a Mary, puede que haga ruidos molestos.",Amazon Translate,Amir
"Si Juan considera el ejemplo de María, hará preguntas al respecto.",Amazon Translate,Amir
"Si John se mancha los vaqueros, podría andar con ellos todo el día.",Amazon Translate,Amir
"Si John dice que es un río, significa que John se lo merecía.",Amazon Translate,Amir
"Si John llora como Jake en un río, algo malo debe haber pasado.",Amazon Translate,Amir
"Si John decide no ser amigo de Jake, podría hacer que Jake no le guste.",Amazon Translate,Amir
"Si John se mete en un pozo, podría ponerlo de mal humor.",Amazon Translate,Amir
"Cuando John llega a una conclusión, se basa en las conclusiones de muchas otras personas.",Amazon Translate,Amir
"Si John acerca a Mary, podría ser porque quiere besarla en la mejilla.",Amazon Translate,Amir
"Si John se hundiera en un pozo, lo mejor sería salir del pozo, no adentrarse más.",Amazon Translate,Amir
"Si John hace valer sus derechos, es posible que no lo haga correctamente.",Amazon Translate,Amir
Que John haga valer sus derechos podría ser inapropiado porque no tiene la autoridad para hacerlo.,Amazon Translate,Amir
"Si John explica sus razones, es probable que tengan sentido.",Amazon Translate,Amir
"Si John da de comer a los peces, lo haría desde la distancia.",Amazon Translate,Amir
"Si John llena el vaso de Mary, esperaría a que el vaso se desbordara mientras lo vierte, para que Mary pueda disfrutar de la mayor cantidad posible de la bebida.",Amazon Translate,Amir
"Si John encuentra un libro para leer, encontrará un lugar tranquilo para leerlo.",Amazon Translate,Amir
"Si John le regalara flores a Mary, esperaría que le gustaran.",Amazon Translate,Amir
"Si John consigue un segundo trabajo, empezará a perder tiempo tanto en su primer como en su segundo trabajo, asumiendo que ninguno de los dos lo despedirá.",Amazon Translate,Amir
"Si John recibe un premio, se siente feliz.",Amazon Translate,Amir
"Si John vuelve a casa, se quedará fuera.",Amazon Translate,Amir
El regreso de John a casa es solo una parte de su rutina.,Amazon Translate,Amir
"Si John se cansa, puede que hable con todos.",Amazon Translate,Amir
"Si John se sube a un tren lleno de gente, se sentaría encima de otro pasajero.",Amazon Translate,Amir
"Si John se sube a un tren lleno de gente, intentará compartir el asiento con alguien.",Amazon Translate,Amir
"Incluso si John se sube a un tren lleno de gente, no sería estrecho.",Amazon Translate,Amir
"Si John recibe una carta, la tiraría a la basura sin siquiera mirarla.",Amazon Translate,Amir
"Si John le da un ultimátum a Jake, Jake escucharía a John.",Amazon Translate,Amir
"Si John le da un ultimátum a Jake, Jake asumiría que hay más.",Amazon Translate,Amir
"Si John va a jugar, quiere empezar un partido.",Amazon Translate,Amir
"Si John anda con Jake, John podría decir algo que ofenda a Jake.",Amazon Translate,Amir
"Si John perjudica la salud de Mary, dejará de hacer cualquier cosa que la perjudique y se disculpará.",Amazon Translate,Amir
"Si John tiene un gran jefe, podría subirse al escritorio de su jefe.",Amazon Translate,Amir
"Incluso si John tiene un gran jefe, es posible que quiera buscar un supervisor diferente.",Amazon Translate,Amir
"Si John tiene fiebre alta, todo lo que tiene que hacer es esperar a que la fiebre baje.",Amazon Translate,Amir
"Si John tiene un examen de inglés mañana, revisará el material para el examen.",Amazon Translate,Amir
"Si John logra escapar, se informará a los guardias.",Amazon Translate,Amir
"Si John es guay, entonces también es feliz.",Amazon Translate,Amir
"Si John siente un poco de frío, es posible que haya usado demasiada ropa.",Amazon Translate,Amir
"Si John tiene un poco de calor, debería ponerse más ropa.",Amazon Translate,Amir
"Si John siente un poco de frío, bebería agua helada.",Amazon Translate,Amir
"Si John siente un poco de calor y cansancio, es debido a su regulación hormonal.",Amazon Translate,Amir
"Si John siente un poco de calor, debe dejar el congelador abierto para que se enfríe.",Amazon Translate,Amir
"Si John se mete en problemas, llorará y se dará por vencido.",Amazon Translate,Amir
"Si John sale de una tienda de comida rápida con una bolsa, solo contiene condimentos.",Amazon Translate,Amir
"Si Juan es el mejor regalo que María haya recibido, entonces María no tiene idea de lo que es un verdadero regalo.",Amazon Translate,Amir
"Si John lleva un traje de baño, entonces va a trabajar.",Amazon Translate,Amir
"Si John se une a la banda de Mary, no encajaría bien porque no canta ni toca ningún instrumento.",Amazon Translate,Amir
"Si John se ríe de otra persona, es posible que John esté triste.",Amazon Translate,Amir
"Si John escucha las historias de Mary, entonces John da su opinión.",Amazon Translate,Amir
"Si John pierde todo su dinero, saldrá del casino y se irá a casa.",Amazon Translate,Amir
"Si John pierde todo su dinero, evitaría la verdad y huiría de la situación.",Amazon Translate,Amir
"Si Juan impresiona a Mary, siempre asume que Mary está impresionada.",Amazon Translate,Amir
"Si John deja una impresión en Jake, sería buena porque Jake fue educado y no tonto.",Amazon Translate,Amir
"Si John gana dinero para Mary, no se lo daría.",Amazon Translate,Amir
"Si John asegura que es perfecto, entonces es perfecto.",Amazon Translate,Amir
"Si John se casa con la hermana de Jake, John se acercará más a Jake.",Amazon Translate,Amir
"Si John se casa con la hermana de Mary, sería un desastre porque su hermana ya está casada.",Amazon Translate,Amir
"Si John se casa con la hermana de Mary, John nunca volverá a hablar con Mary.",Amazon Translate,Amir
"Si John se encuentra con la amiga de Mary, le preguntará quiénes son y de dónde vienen.",Amazon Translate,Amir
"Si John le ofrece a Mary un paseo, debe seguir el mapa y no su intuición.",Amazon Translate,Amir
"Si John juega a los dardos, entonces está practicando su pasatiempo.",Amazon Translate,Amir
"Si John aparta a Mary, Mary temerá que la ataquen.",Amazon Translate,Amir
"Si John aleja a Mary, se marcharía sin disculparse.",Amazon Translate,Amir
"Si John lleva a Mary a juicio, le permitiría a Mary expresar su perspectiva sobre la situación.",Amazon Translate,Amir
"Si John llega a su clímax, significa el final.",Amazon Translate,Amir
"Si John redecora su habitación, elegiría colores que no combinen bien y compraría artículos poco prácticos para la decoración.",Amazon Translate,Amir
"Si John le alquila un apartamento a Mary, es probable que tenga que reemplazar la mayoría de los accesorios y pisos.",Amazon Translate,Amir
"Si John vive en el apartamento de Mary, cerraría las ventanas cuando llueve para evitar que el agua dañe el piso.",Amazon Translate,Amir
"Si John corre tan rápido como Jake, John nunca podrá vencer a Jake en una carrera.",Amazon Translate,Amir
"Incluso si John corría tan rápido como Mary, perdería la carrera.",Amazon Translate,Amir
"Si John le muestra respeto a Mary, aún podría hacer muecas extrañas mientras lo hace.",Amazon Translate,Amir
"Si John pasa la mayor parte de su tiempo con Mary, sugiere que disfrutan de la compañía del otro.",Amazon Translate,Amir
"Si John comienza a hacer ejercicio, es probable que baje de peso.",Amazon Translate,Amir
"Si John comienza su nuevo trabajo, empezará a ganarse la vida.",Amazon Translate,Amir
"Si John comienza su nuevo trabajo, es posible que no haga lo que se espera de él en ese puesto.",Amazon Translate,Amir
