statement,committer,elicitation
Les systèmes de gicleurs arrosent automatiquement les pelouses à intervalles réguliers.,Amir,Amazon Translate
"L'électricité éclaire les maisons, les bureaux et les rues.",Amir,Amazon Translate
Les vaches fournissent à la fois de la viande et des produits laitiers.,Amir,Amazon Translate
La craie marque les tableaux et est facile à effacer.,Amir,Amazon Translate
Les pandas consomment du bambou presque exclusivement tous les jours.,Amir,Amazon Translate
Les méduses flottent librement et piquent pour se défendre.,Amir,Amazon Translate
Le pain monte parce que la levure crée des bulles de gaz.,Amir,Amazon Translate
Les pommes poussent sur les arbres qui fleurissent au printemps.,Amir,Amazon Translate
"Le fromage provient de la fermentation du lait de vache, de chèvre ou de brebis.",Amir,Amazon Translate
Les ours polaires ne vivent que dans les habitats arctiques.,Amir,Amazon Translate
Les dauphins utilisent les clics du sonar pour naviguer sous l'eau.,Amir,Amazon Translate
Les arachides mûrissent à l'intérieur du sol plutôt qu'à la surface du sol.,Amir,Amazon Translate
Les chaises offrent aux personnes un confort d'assise confortable à l'intérieur.,Amir,Amazon Translate
Les livres contiennent des faits et des histoires imprimés sur des pages papier.,Amir,Amazon Translate
Les clés s'adaptent aux serrures pour permettre l'entrée par les portes.,Amir,Amazon Translate
Les banquettes permettent à plusieurs personnes de se reposer à l'extérieur.,Amir,Amazon Translate
Les noix sont des noix recouvertes de coquilles et de cosses dures.,Amir,Amazon Translate
La soupe est généralement servie très chaude dans des bols.,Amir,Amazon Translate
Les lits permettent aux humains de dormir confortablement chaque nuit.,Amir,Amazon Translate
Les vaccins protègent contre diverses maladies contagieuses.,Amir,Amazon Translate
Les valises permettent de ranger les vêtements pendant que les gens voyagent loin de chez eux.,Amir,Amazon Translate
Les agrafeuses fixent les feuilles de papier volantes à l'aide d'agrafes métalliques.,Amir,Amazon Translate
Les loutres déterrent les coquillages à l'aide de roches trouvées sous l'eau.,Amir,Amazon Translate
Les lampes de poche éclairent les endroits sombres à l'aide de piles.,Amir,Amazon Translate
Les bancs servent de mobilier de repos extérieur public.,Amir,Amazon Translate
Les casques protègent la tête pendant la pratique du vélo et d'autres activités similaires.,Amir,Amazon Translate
Les aspirateurs utilisent la force d'aspiration pour nettoyer la poussière et les débris.,Amir,Amazon Translate
Shakespeare a écrit de nombreuses pièces célèbres.,Amir,Amazon Translate
La Joconde est exposée au musée du Louvre.,Amir,Amazon Translate
Léonard de Vinci a peint La Cène.,Amir,Amazon Translate
Frida Kahlo était une peintre mexicaine.,Amir,Amazon Translate
Athènes a accueilli les premiers Jeux olympiques modernes.,Amir,Amazon Translate
La course à pied améliore la santé cardiovasculaire.,Amir,Amazon Translate
Le rap est originaire des États-Unis.,Amir,Amazon Translate
Venise est connue pour ses canaux.,Amir,Amazon Translate
La vitamine C stimule la fonction immunitaire.,Amir,Amazon Translate
D'anciennes pyramides se trouvent en Égypte.,Amir,Amazon Translate
Le Japon est composé de quatre îles principales.,Amir,Amazon Translate
L'eau potable prévient la déshydratation.,Amir,Amazon Translate
La période de la Renaissance a commencé en Italie.,Amir,Amazon Translate
Le football est populaire dans le monde entier.,Amir,Amazon Translate
L'Australie possède des marsupiaux uniques comme les kangourous.,Amir,Amazon Translate
La toux expulse les irritants des voies respiratoires.,Amir,Amazon Translate
L'impressionnisme a changé la façon dont les artistes utilisaient la lumière.,Amir,Amazon Translate
Le Canada partage une frontière avec les États-Unis.,Amir,Amazon Translate
Fumer endommage les tissus pulmonaires.,Amir,Amazon Translate
Alexander Graham Bell a inventé le téléphone.,Amir,Amazon Translate
La forêt amazonienne s'étend sur neuf pays.,Amir,Amazon Translate
Le haïku est une forme de poésie japonaise.,Amir,Amazon Translate
Les chutes du Niagara se trouvent à la frontière entre les États-Unis et le Canada.,Amir,Amazon Translate
La sculpture consiste à façonner des matériaux tels que la pierre ou le métal.,Amir,Amazon Translate
L'Afrique compte plus de cinquante pays.,Amir,Amazon Translate
Big Ben de Londres est une célèbre tour d'horloge.,Amir,Amazon Translate
L'exercice renforce les muscles et les os.,Amir,Amazon Translate
L'asthme affecte la capacité respiratoire.,Amir,Amazon Translate
La musique classique fait souvent appel à des orchestres.,Amir,Amazon Translate
Rome abrite le Colisée.,Amir,Amazon Translate
Les bandes dessinées racontent des histoires à l'aide d'images et de mots.,Amir,Amazon Translate
L'Islande est connue pour son activité géothermique.,Amir,Amazon Translate
L'Afrique subsaharienne comprend des cultures et des langues diverses.,Amir,Amazon Translate
Le ballet utilise des mouvements précis et formels.,Amir,Amazon Translate
Abraham Lincoln a aboli l'esclavage en Amérique.,Amir,Amazon Translate
Le basket-ball nécessite des compétences de dribble et de tir.,Amir,Amazon Translate
La Grèce compte des milliers d'îles.,Amir,Amazon Translate
Cesser de fumer réduit le risque de cancer.,Amir,Amazon Translate
Le fluor aide à garder les dents en bonne santé.,Amir,Amazon Translate
Le Taj Mahal se trouve en Inde.,Amir,Amazon Translate
L'anémie est due à un faible taux de globules rouges.,Amir,Amazon Translate
La calligraphie est un style d'écriture décoratif.,Amir,Amazon Translate
Le Kenya est célèbre pour ses safaris animaliers.,Amir,Amazon Translate
"Le cinéma combine l'écriture de scénarios, le jeu d'acteur et le montage.",Amir,Amazon Translate
Le Brésil accueille le plus grand festival de carnaval.,Amir,Amazon Translate
Les tractions renforcent la force du haut du corps.,Amir,Amazon Translate
Le bronze est fabriqué en mélangeant du cuivre et de l'étain.,Amir,Amazon Translate
Le jazz est né à La Nouvelle-Orléans.,Amir,Amazon Translate
Le Népal se situe entre la Chine et l'Inde.,Amir,Amazon Translate
Un accident vasculaire cérébral perturbe la circulation sanguine du cerveau.,Amir,Amazon Translate
L'opéra combine chant et représentation théâtrale.,Amir,Amazon Translate
L'Amérique du Sud possède des forêts tropicales et de hautes montagnes.,Amir,Amazon Translate
Machu Picchu est un site ancien au Pérou.,Amir,Amazon Translate
La natation est un excellent exercice aérobique.,Amir,Amazon Translate
Les rhumes sont causés par des virus.,Amir,Amazon Translate
L'Espagne est connue pour la danse flamenco.,Amir,Amazon Translate
Marie Curie a découvert des éléments radioactifs.,Amir,Amazon Translate
La randonnée permet de brûler des calories et de tonifier les muscles des jambes.,Amir,Amazon Translate
Les fossiles témoignent de la vie préhistorique.,Amir,Amazon Translate
Les îles des Caraïbes attirent les touristes pour leurs plages.,Amir,Amazon Translate
La méditation peut réduire le niveau de stress.,Amir,Amazon Translate
Le Japon féodal avait des guerriers samouraïs.,Amir,Amazon Translate
L'Indonésie est composée de milliers d'îles.,Amir,Amazon Translate
La pression artérielle doit être surveillée régulièrement.,Amir,Amazon Translate
Le cubisme est un mouvement artistique abstrait.,Amir,Amazon Translate
La ville de New York comprend cinq arrondissements.,Amir,Amazon Translate
L'haltérophilie renforce la force musculaire.,Amir,Amazon Translate
Le paludisme se propage par les piqûres de moustiques.,Amir,Amazon Translate
Les tapis persans sont des œuvres d'art tissées à la main.,Amir,Amazon Translate
L'Alaska possède le plus long littoral des États-Unis.,Amir,Amazon Translate
Un sommeil sain améliore la mémoire et l'humeur.,Amir,Amazon Translate
Les châteaux médiévaux étaient des structures défensives.,Amir,Amazon Translate
Le bouddhisme s'est répandu de l'Inde à l'Asie.,Amir,Amazon Translate
La basilique Saint-Pierre se trouve dans la Cité du Vatican.,Amir,Amazon Translate
Les typhons frappent fréquemment les côtes de l'Asie de l'Est.,Amir,Amazon Translate
Les légumes fournissent des fibres alimentaires.,Amir,Amazon Translate
La Smithsonian Institution préserve l'histoire américaine.,Amir,Amazon Translate
La Norvège possède des fjords le long des zones côtières.,Amir,Amazon Translate
La danse tango est originaire d'Argentine.,Amir,Amazon Translate
Le mur de Berlin est tombé en 1989.,Amir,Amazon Translate
L'origami est un art japonais traditionnel du pliage de papier.,Amir,Amazon Translate
La Thaïlande possède des marchés flottants.,Amir,Amazon Translate
La Seconde Guerre mondiale a pris fin en 1945.,Amir,Amazon Translate
Consommer trop de sucre entraîne l'obésité.,Amir,Amazon Translate
La France est réputée pour sa production de vin.,Amir,Amazon Translate
Les photographies capturent en permanence des moments de la vie réelle.,Amir,Amazon Translate
Jérusalem est importante pour plusieurs religions.,Amir,Amazon Translate
La Turquie fait le pont entre l'Europe et l'Asie.,Amir,Amazon Translate
La civilisation maya a construit des temples pyramidaux.,Amir,Amazon Translate
Le yoga est bénéfique à la fois pour l'esprit et pour le corps.,Amir,Amazon Translate
La musique baroque est très ornementée.,Amir,Amazon Translate
Tesla a développé la technologie du courant alternatif.,Amir,Amazon Translate
"Les pays BRICS sont le Brésil, la Russie, l'Inde, la Chine et l'Afrique du Sud.",Amir,Amazon Translate
Les pèlerins ont atterri à Plymouth Rock.,Amir,Amazon Translate
La Sibérie couvre un vaste territoire du nord de la Russie.,Amir,Amazon Translate
L'escalade développe la force de préhension.,Amir,Amazon Translate
Cléopâtre a régné sur l'Égypte ancienne.,Amir,Amazon Translate
Les préjugés influent sur les résultats de la recherche sociale.,Amir,Amazon Translate
Le confucianisme a influencé la philosophie chinoise.,Amir,Amazon Translate
L'énergie solaire alimente certaines maisons.,Amir,Amazon Translate
L'Inde célèbre Diwali chaque année.,Amir,Amazon Translate
Le virus Zika peut provoquer des malformations congénitales.,Amir,Amazon Translate
La médecine traditionnelle chinoise utilise des herbes.,Amir,Amazon Translate
Michel-Ange a sculpté David à la Renaissance.,Amir,Amazon Translate
Le fleuve Mississippi divise les États-Unis d'est en ouest.,Amir,Amazon Translate
La culture hip-hop est apparue dans les communautés urbaines.,Amir,Amazon Translate
Monter les escaliers est un exercice de musculation.,Amir,Amazon Translate
Neptune est la huitième planète depuis le soleil.,Amir,Amazon Translate
Le judo met l'accent sur les lancers et les prises.,Amir,Amazon Translate
Walt Disney a révolutionné l'animation.,Amir,Amazon Translate
"Singapour mêle héritage malais, chinois et indien.",Amir,Amazon Translate
Platon a enseigné Aristote dans la Grèce antique.,Amir,Amazon Translate
Les kibboutzim israéliens pratiquent la vie communautaire.,Amir,Amazon Translate
La déforestation menace la biodiversité.,Amir,Amazon Translate
Stonehenge date de la Grande-Bretagne préhistorique.,Amir,Amazon Translate
Le Chili s'étend le long de la côte ouest de l'Amérique du Sud.,Amir,Amazon Translate
Des analyses de sang vérifient le fonctionnement des organes.,Amir,Amazon Translate
Le taiko drumming est une performance scénique japonaise énergique.,Amir,Amazon Translate
La culture amish pratique une vie simple.,Amir,Amazon Translate
La tour Eiffel symbolise Paris.,Amir,Amazon Translate
La pizza est originaire d'Italie.,Amir,Amazon Translate
Le Nil traverse l'Égypte.,Amir,Amazon Translate
L'hydratation quotidienne préserve la santé des reins.,Amir,Amazon Translate
La Première Guerre mondiale a commencé en 1914.,Amir,Amazon Translate
