statement,committer,elicitation
観葉植物は、定期的な水やりと屋内の間接的な日光を必要とします。,Amir,Amazon Translate
田んぼは水田と呼ばれ、通常は浸水します。,Amir,Amazon Translate
ワシは幅広で力強い羽根を使って高く舞い上がります。,Amir,Amazon Translate
本は、印刷ページまたはデジタルページで情報を整理します。,Amir,Amazon Translate
コンピュータは、バイナリ電気信号を介してデータを処理します。,Amir,Amazon Translate
咀の過程で歯が固形食を分解します。,Amir,Amazon Translate
温度計は、水銀、アルコール、または電子機器を使用して温度を測定します。,Amir,Amazon Translate
カワウソは足で岩を持って貝を割って開きます。,Amir,Amazon Translate
雷は雷雨時の静電気から発生します。,Amir,Amazon Translate
ノートブックには、メモやリマインダーを書くための裏地付きのページがあります。,Amir,Amazon Translate
ペイントブラシは液体塗料を表面に滑らかに塗ります。,Amir,Amazon Translate
鏡は、背面の磨かれたガラス表面を使用して画像を反射します。,Amir,Amazon Translate
ベンチには同時に複数の人が座れます。,Amir,Amazon Translate
クルミは、健康的な脂肪が豊富な殻の固いナッツです。,Amir,Amazon Translate
掃除機は床からほこりの粒子を効率的に取り除きます。,Amir,Amazon Translate
ランプは夜間の読書用の直射光を提供します。,Amir,Amazon Translate
エレベーターは、複数階建ての建物間で居住者を便利に持ち上げることができます。,Amir,Amazon Translate
エアコンは暑い夏の間、室内の温度を調節します。,Amir,Amazon Translate
キーボードは、書かれた文字をコンピューティングデバイスに正確に入力します。,Amir,Amazon Translate
時計は昼夜を問わず常に時を刻みます。,Amir,Amazon Translate
シャベルはガーデニングや造園プロジェクトで効果的に土を掘ります。,Amir,Amazon Translate
ヘルメットは、サイクリングやオートバイ活動中の頭部外傷を軽減します。,Amir,Amazon Translate
石鹸はグリース分子を分解して洗浄中に除去します。,Amir,Amazon Translate
卵には成長に重要なタンパク質やその他の栄養素が含まれています。,Amir,Amazon Translate
チーズはミルクプロテインを凝固させて作られます。,Amir,Amazon Translate
プラスチックは屋外で自然に分解するのに何世紀もかかります。,Amir,Amazon Translate
冷蔵庫は低温を維持することで生鮮食品を新鮮に保ちます。,Amir,Amazon Translate
酵母が二酸化炭素を放出するので、パンは上がります。,Amir,Amazon Translate
チョークはボードに描くのによく使われます。,Amir,Amazon Translate
蝶は変態後、クリサリスから孵化します。,Amir,Amazon Translate
レインコートは着用者が雨に濡れるのを防ぎます。,Amir,Amazon Translate
氷は分子構造により水に浮きます。,Amir,Amazon Translate
雷は、雷雨の際に電荷の不均衡が原因で発生します。,Amir,Amazon Translate
コインは、国の通貨価値を使用して少額の購入を行う場合に使用できます。,Amir,Amazon Translate
キーを使用すると、正確にカットされた溝に合わせてドアが開きます。,Amir,Amazon Translate
財布には、現金、硬貨、カードを安全に収納できます。,Amir,Amazon Translate
ベッドは快適で、日常の睡眠をサポートしてくれます。,Amir,Amazon Translate
ショッピングカートでは、店内で食料品を集めることができます。,Amir,Amazon Translate
タブレットを使用すると、ユーザーはデジタルで閲覧、読み取り、入力できます。,Amir,Amazon Translate
時計は昼夜を問わず正確な時刻を表示します。,Amir,Amazon Translate
カレンダーは、月、週、祝日、予定を明確に整理します。,Amir,Amazon Translate
バックパックにはショルダーストラップが付いているので、アイテムを簡単に持ち運べます。,Amir,Amazon Translate
ブランコは前後に動いてレクリエーションを行います。,Amir,Amazon Translate
目覚まし時計は大音量で鳴り、眠っている人を確実に目覚めさせます。,Amir,Amazon Translate
リンゴは温帯気候の落葉樹で育ちます。,Amir,Amazon Translate
塩は風味を高め、保存に使用されます。,Amir,Amazon Translate
うさぎは緑の植物を食べ、耳が長い。,Amir,Amazon Translate
アリのコロニーは、労働者、兵士、女王で構成されています。,Amir,Amazon Translate
落花生は地下の保護殻の中で成長します。,Amir,Amazon Translate
本は蓄積された情報を書面による記録にまとめます。,Amir,Amazon Translate
トマトの果実は、品種に応じて赤、黄、またはピンクに熟します。,Amir,Amazon Translate
ミツバチはワグルダンスを通してコミュニケーションをとります。,Amir,Amazon Translate
石鹸は手の汚れや油分を効率的に取り除くのに役立ちます。,Amir,Amazon Translate
キーボードは、コンピューターまたはデジタルデバイスの文字を入力します。,Amir,Amazon Translate
はさみで紙、布、または薄いシートを正確にカットします。,Amir,Amazon Translate
カレンダーページでは、時間を日、週、月に分けます。,Amir,Amazon Translate
ペイントブラシは、木、壁、またはキャンバスに均一に仕上げます。,Amir,Amazon Translate
映画は、連続した動画を使用してストーリーを提示します。,Amir,Amazon Translate
接着剤は、乾燥すると材料をすばやく永久に結合します。,Amir,Amazon Translate
熱気球が上昇するのは、熱気が冷たい空気よりも密度が低いためです。,Amir,Amazon Translate
鏡は可視光をはっきりと反射するので、身だしなみを整えることができます。,Amir,Amazon Translate
財布には、お金、カード、重要な書類を整理できます。,Amir,Amazon Translate
歯は食べ物を噛んで胃で消化しやすくします。,Amir,Amazon Translate
犬は興奮を伝えたり、危険を知らせるために吠えます。,Amir,Amazon Translate
バナナは筋肉機能に必要なカリウムを供給します。,Amir,Amazon Translate
アリのコロニーは異なる社会的カーストで組織化されています。,Amir,Amazon Translate
列車は線路に沿って遠くの目的地間を移動します。,Amir,Amazon Translate
牛は何百万もの人々が消費する牛乳を供給しています。,Amir,Amazon Translate
クラゲは海流を利用して受動的に動きます。,Amir,Amazon Translate
イチゴは最初は白く、熟すと真っ赤になります。,Amir,Amazon Translate
リンゴは、世界中の涼しく温暖な気候で最もよく育ちます。,Amir,Amazon Translate
チョークは暗い色の筆記板に印を付けるのに適しています。,Amir,Amazon Translate
カンガルーは若いジョーイを腹部ポーチに入れて運びます。,Amir,Amazon Translate
クジラは大気中の酸素を吸い込むために定期的に浮上します。,Amir,Amazon Translate
イーグルスは並外れた視力を使って獲物を見つけます。,Amir,Amazon Translate
ハンマーツールは釘をしっかりと木に打ち込みます。,Amir,Amazon Translate
カワウソは石を使って貝の餌を割ります。,Amir,Amazon Translate
最適な植物開発のため、田んぼは浸水しています。,Amir,Amazon Translate
バックパックを使用すると、ハンズフリーで快適に持ち物を運ぶことができます。,Amir,Amazon Translate
スプリンクラーシステムは、定期的に芝生に自動的に水をやります。,Amir,Amazon Translate
電気は家、オフィス、通りを照らします。,Amir,Amazon Translate
